User_ID,Age,Gender,Location,Income,Interests,Last_Login_Days_Ago,Purchase_Frequency,Average_Order_Value,Total_Spending,Product_Category_Preference,Time_Spent_on_Site_Minutes,Pages_Viewed,Newsletter_Subscription,weighted_aov,r_score,f_score,m_score,rfm_score,value_proxy_score,segment_name,segment_name_cn,business_role,action_priority
#947,41.0,Female,Urban,97313.0,Food,24.0,1.0,35.0,772.0,Health & Beauty,123.0,6.0,TRUE,772.0,1,1,1,3,25.73,Other Customers,其他用户,Long-tail users,Nurture
#948,26.0,Male,Suburban,119932.0,Fashion,17.0,7.0,198.0,3777.0,Apparel,342.0,5.0,FALSE,539.57,3,4,4,11,68.38,Regular Retained Customers,一般保持用户,Traffic foundation,Upsell
#949,20.0,Female,Suburban,50373.0,Food,21.0,2.0,174.0,130.0,Books,171.0,14.0,TRUE,65.0,2,2,1,5,11.52,Other Customers,其他用户,Long-tail users,Nurture
#95,42.0,Female,Urban,129126.0,Sports,23.0,0.0,153.0,4250.0,Home & Kitchen,236.0,25.0,TRUE,0.0,2,1,5,8,42.36,Churn-risk Customers,流失风险用户,Dormant premium assets,Recover
#950,48.0,Female,Suburban,53154.0,Travel,19.0,6.0,160.0,1500.0,Electronics,59.0,45.0,FALSE,250.0,2,4,2,8,38.9,Regular Retained Customers,一般保持用户,Traffic foundation,Upsell
#951,57.0,Male,Urban,26031.0,Fashion,2.0,4.0,94.0,4171.0,Health & Beauty,465.0,42.0,FALSE,1042.75,5,3,5,13,73.86,Potential Customers,潜力用户,Growth engine,Convert
#952,54.0,Female,Rural,113533.0,Fashion,8.0,2.0,177.0,716.0,Electronics,260.0,4.0,FALSE,358.0,4,2,1,7,27.44,Other Customers,其他用户,Long-tail users,Nurture
#953,53.0,Female,Suburban,91975.0,Food,19.0,0.0,160.0,4734.0,Health & Beauty,373.0,8.0,TRUE,0.0,2,1,5,8,48.45,Potential Customers,潜力用户,Growth engine,Convert
#954,41.0,Male,Urban,42785.0,Sports,7.0,7.0,132.0,2886.0,Electronics,95.0,24.0,TRUE,412.29,5,4,3,12,61.8,High-value Customers,高价值用户,Core profit engine,Stabilize
#955,48.0,Female,Urban,98928.0,Technology,28.0,2.0,153.0,970.0,Books,125.0,11.0,FALSE,485.0,1,2,1,4,25.14,Other Customers,其他用户,Long-tail users,Nurture
#956,23.0,Male,Rural,138696.0,Sports,27.0,1.0,198.0,4296.0,Health & Beauty,41.0,17.0,FALSE,4296.0,1,1,5,7,62.75,Churn-risk Customers,流失风险用户,Dormant premium assets,Recover
#957,19.0,Male,Suburban,48669.0,Food,17.0,0.0,77.0,3704.0,Home & Kitchen,254.0,21.0,FALSE,0.0,3,1,4,8,38.95,Potential Customers,潜力用户,Growth engine,Convert
#958,37.0,Female,Suburban,114475.0,Technology,6.0,3.0,113.0,1512.0,Electronics,7.0,26.0,FALSE,504.0,5,2,2,9,41.14,Potential Customers,潜力用户,Growth engine,Convert
#959,45.0,Female,Rural,137154.0,Sports,19.0,7.0,89.0,2839.0,Electronics,471.0,43.0,TRUE,405.57,2,4,3,9,56.62,Regular Retained Customers,一般保持用户,Traffic foundation,Upsell
#96,24.0,Female,Urban,88099.0,Travel,16.0,7.0,120.0,4973.0,Health & Beauty,465.0,44.0,FALSE,710.43,3,4,5,12,82.26,High-value Customers,高价值用户,Core profit engine,Stabilize
#960,28.0,Female,Rural,22282.0,Technology,24.0,2.0,168.0,1040.0,Apparel,511.0,48.0,TRUE,520.0,1,2,1,4,27.89,Potential Customers,潜力用户,Growth engine,Convert
#961,21.0,Female,Urban,54624.0,Fashion,6.0,0.0,62.0,440.0,Health & Beauty,581.0,44.0,FALSE,0.0,5,1,1,7,13.26,Other Customers,其他用户,Long-tail users,Nurture
#962,32.0,Female,Urban,68438.0,Sports,28.0,3.0,115.0,3008.0,Home & Kitchen,69.0,45.0,FALSE,1002.67,1,2,3,6,51.94,Churn-risk Customers,流失风险用户,Dormant premium assets,Recover
#963,23.0,Female,Rural,109900.0,Technology,2.0,8.0,162.0,4233.0,Books,81.0,27.0,FALSE,529.12,5,5,5,15,80.1,High-value Customers,高价值用户,Core profit engine,Stabilize
#964,47.0,Female,Suburban,87534.0,Technology,6.0,0.0,53.0,759.0,Apparel,542.0,16.0,TRUE,0.0,5,1,1,7,16.27,Other Customers,其他用户,Long-tail users,Nurture
#965,55.0,Male,Urban,51705.0,Technology,23.0,1.0,149.0,2133.0,Home & Kitchen,585.0,26.0,FALSE,2133.0,2,1,3,6,42.99,Potential Customers,潜力用户,Growth engine,Convert
#966,19.0,Female,Urban,58244.0,Sports,5.0,8.0,99.0,1660.0,Health & Beauty,262.0,33.0,TRUE,207.5,5,5,2,12,49.76,Regular Retained Customers,一般保持用户,Traffic foundation,Upsell
#967,32.0,Male,Suburban,94964.0,Travel,19.0,1.0,110.0,3557.0,Home & Kitchen,89.0,31.0,FALSE,3557.0,2,1,4,7,58.0,Potential Customers,潜力用户,Growth engine,Convert
#968,28.0,Female,Urban,57437.0,Sports,20.0,2.0,106.0,1756.0,Electronics,208.0,48.0,TRUE,878.0,2,2,2,6,40.34,Potential Customers,潜力用户,Growth engine,Convert
#969,25.0,Female,Suburban,97872.0,Food,4.0,6.0,18.0,3075.0,Electronics,213.0,47.0,TRUE,512.5,5,4,4,13,63.68,High-value Customers,高价值用户,Core profit engine,Stabilize
#97,26.0,Female,Suburban,56060.0,Sports,3.0,2.0,188.0,3139.0,Apparel,228.0,2.0,FALSE,1569.5,5,2,4,11,60.56,Potential Customers,潜力用户,Growth engine,Convert
#970,43.0,Male,Suburban,94878.0,Sports,22.0,2.0,21.0,1149.0,Apparel,266.0,6.0,FALSE,574.5,2,2,2,6,30.6,Potential Customers,潜力用户,Growth engine,Convert
#971,62.0,Female,Suburban,139006.0,Technology,26.0,8.0,78.0,553.0,Health & Beauty,293.0,44.0,TRUE,69.12,1,5,1,7,28.9,Regular Retained Customers,一般保持用户,Traffic foundation,Upsell
#972,61.0,Female,Rural,125368.0,Fashion,17.0,5.0,191.0,1804.0,Health & Beauty,207.0,8.0,TRUE,360.8,3,3,2,8,42.08,Regular Retained Customers,一般保持用户,Traffic foundation,Upsell
#973,22.0,Male,Rural,92982.0,Sports,11.0,2.0,191.0,2884.0,Home & Kitchen,333.0,7.0,TRUE,1442.0,4,2,3,9,55.76,Potential Customers,潜力用户,Growth engine,Convert
#974,23.0,Female,Rural,70583.0,Sports,4.0,8.0,37.0,918.0,Apparel,77.0,34.0,TRUE,114.75,5,5,1,11,40.99,Regular Retained Customers,一般保持用户,Traffic foundation,Upsell
#975,43.0,Female,Suburban,58392.0,Technology,26.0,0.0,65.0,4968.0,Health & Beauty,288.0,44.0,FALSE,0.0,1,1,5,7,47.79,Churn-risk Customers,流失风险用户,Dormant premium assets,Recover
#976,21.0,Female,Suburban,27461.0,Fashion,13.0,9.0,108.0,112.0,Electronics,47.0,14.0,FALSE,12.44,4,5,1,10,31.42,Regular Retained Customers,一般保持用户,Traffic foundation,Upsell
#977,36.0,Male,Rural,120123.0,Fashion,20.0,2.0,119.0,4079.0,Home & Kitchen,200.0,16.0,FALSE,2039.5,2,2,5,9,63.88,Churn-risk Customers,流失风险用户,Dormant premium assets,Recover
#978,37.0,Female,Urban,30516.0,Food,26.0,0.0,86.0,1020.0,Books,427.0,43.0,FALSE,0.0,1,1,1,3,11.72,Potential Customers,潜力用户,Growth engine,Convert
#979,50.0,Female,Suburban,99285.0,Sports,17.0,1.0,112.0,2518.0,Electronics,210.0,9.0,FALSE,2518.0,3,1,3,7,49.11,Potential Customers,潜力用户,Growth engine,Convert
#98,41.0,Female,Urban,114733.0,Fashion,25.0,6.0,81.0,4237.0,Electronics,499.0,42.0,FALSE,706.17,1,4,5,10,69.56,Churn-risk Customers,流失风险用户,Dormant premium assets,Recover
#980,37.0,Female,Urban,37514.0,Fashion,9.0,7.0,115.0,1414.0,Apparel,420.0,10.0,TRUE,202.0,4,4,2,10,43.36,Regular Retained Customers,一般保持用户,Traffic foundation,Upsell
#981,29.0,Female,Urban,148657.0,Fashion,4.0,6.0,118.0,3777.0,Health & Beauty,154.0,17.0,TRUE,629.5,5,4,4,13,71.38,High-value Customers,高价值用户,Core profit engine,Stabilize
#982,64.0,Male,Suburban,141251.0,Travel,23.0,1.0,121.0,2117.0,Electronics,522.0,12.0,TRUE,2117.0,2,1,3,6,42.74,Potential Customers,潜力用户,Growth engine,Convert
#983,18.0,Male,Suburban,120962.0,Travel,28.0,1.0,67.0,1328.0,Books,415.0,6.0,TRUE,1328.0,1,1,2,4,32.9,Potential Customers,潜力用户,Growth engine,Convert
#984,43.0,Female,Urban,56268.0,Fashion,14.0,8.0,87.0,4892.0,Books,353.0,19.0,FALSE,611.5,3,5,5,13,83.51,High-value Customers,高价值用户,Core profit engine,Stabilize
#985,31.0,Female,Urban,110486.0,Food,19.0,5.0,84.0,2534.0,Apparel,157.0,43.0,FALSE,506.8,2,3,3,8,50.67,Regular Retained Customers,一般保持用户,Traffic foundation,Upsell
#986,55.0,Male,Rural,120424.0,Fashion,26.0,4.0,51.0,2968.0,Electronics,261.0,41.0,TRUE,742.0,1,3,3,7,52.89,Churn-risk Customers,流失风险用户,Dormant premium assets,Recover
#987,54.0,Male,Rural,56788.0,Technology,28.0,9.0,175.0,2615.0,Home & Kitchen,77.0,29.0,FALSE,290.56,1,5,3,9,54.23,Churn-risk Customers,流失风险用户,Dormant premium assets,Recover
#988,28.0,Female,Suburban,95749.0,Sports,3.0,5.0,77.0,1538.0,Electronics,488.0,6.0,TRUE,307.6,5,3,2,10,43.3,Regular Retained Customers,一般保持用户,Traffic foundation,Upsell
#989,53.0,Male,Rural,81049.0,Food,14.0,8.0,190.0,4264.0,Books,131.0,25.0,TRUE,533.0,3,5,5,13,76.84,High-value Customers,高价值用户,Core profit engine,Stabilize
#99,18.0,Male,Rural,89122.0,Travel,22.0,9.0,89.0,4144.0,Books,521.0,1.0,TRUE,460.44,2,5,5,12,73.61,Churn-risk Customers,流失风险用户,Dormant premium assets,Recover
#990,30.0,Female,Rural,82493.0,Technology,8.0,6.0,42.0,3643.0,Apparel,579.0,24.0,FALSE,607.17,4,4,4,12,68.63,High-value Customers,高价值用户,Core profit engine,Stabilize
#991,60.0,Male,Rural,56027.0,Food,24.0,9.0,80.0,3275.0,Apparel,455.0,25.0,FALSE,363.89,1,5,4,10,62.78,Churn-risk Customers,流失风险用户,Dormant premium assets,Recover
#992,20.0,Male,Rural,113547.0,Technology,27.0,9.0,65.0,1881.0,Home & Kitchen,163.0,16.0,FALSE,209.0,1,5,2,8,46.22,Regular Retained Customers,一般保持用户,Traffic foundation,Upsell
#993,50.0,Male,Urban,62849.0,Sports,28.0,8.0,114.0,2363.0,Apparel,15.0,16.0,FALSE,295.38,1,5,3,9,49.64,Regular Retained Customers,一般保持用户,Traffic foundation,Upsell
#994,23.0,Male,Suburban,120127.0,Sports,1.0,3.0,110.0,2069.0,Apparel,232.0,6.0,FALSE,689.67,5,2,2,9,49.84,Potential Customers,潜力用户,Growth engine,Convert
#995,27.0,Female,Rural,37858.0,Travel,10.0,1.0,60.0,311.0,Apparel,195.0,37.0,FALSE,311.0,4,1,1,6,19.22,Other Customers,其他用户,Long-tail users,Nurture
#996,22.0,Male,Urban,104162.0,Technology,18.0,7.0,83.0,607.0,Apparel,542.0,21.0,FALSE,86.71,3,4,1,8,30.1,Regular Retained Customers,一般保持用户,Traffic foundation,Upsell
#997,40.0,Male,Urban,99003.0,Travel,16.0,3.0,180.0,431.0,Apparel,359.0,4.0,TRUE,143.67,3,2,1,6,20.11,Other Customers,其他用户,Long-tail users,Nurture
#998,27.0,Female,Urban,72395.0,Technology,8.0,8.0,130.0,650.0,Books,331.0,34.0,FALSE,81.25,4,5,1,10,36.47,Regular Retained Customers,一般保持用户,Traffic foundation,Upsell
#999,61.0,Male,Rural,59758.0,Travel,1.0,3.0,152.0,1041.0,Electronics,427.0,28.0,TRUE,347.0,5,2,1,8,34.84,Potential Customers,潜力用户,Growth engine,Convert
